rounds;minSpace;maxSpace
841;119;121
842;121;122
843;121;122
844;120;123
845;120;122
846;121;123
847;121;122
848;119;123
849;119;121
850;121;122
851;121;122
852;121;123
853;121;123
854;122;124
855;122;123
856;120;124
857;120;122
858;122;123
859;122;123
860;121;124
861;121;123
862;122;124
863;122;123
864;118;124
865;118;120
866;120;121
867;120;121
868;120;122
869;120;122
870;121;123
871;121;122
872;120;123
873;120;122
874;122;123
875;122;123
876;121;124
877;121;123
878;122;124
879;122;123
880;119;124
881;119;121
882;121;122
883;121;122
884;121;123
885;121;123
886;122;124
887;122;123
888;120;124
889;120;122
890;122;123
891;122;123
892;121;124
893;121;123
894;122;124
895;122;123
896;116;124
897;116;117
898;117;118
899;117;118
900;117;119
901;117;119
902;118;120
903;118;119
904;117;120
905;117;119
906;119;120
907;119;120
908;118;121
909;118;120
910;119;121
911;119;120
912;117;121
913;117;119
914;119;120
915;119;120
916;119;121
917;119;121
918;120;122
919;120;121
920;118;122
921;118;120
922;120;121
923;120;121
924;119;122
925;119;121
926;120;122
927;120;121
928;117;122
929;117;119
930;119;120
931;119;120
932;119;121
933;119;121
934;120;122
935;120;121
936;119;122
937;119;121
938;121;122
939;121;122
940;120;123
941;120;122
942;121;123
943;121;122
944;118;123
945;118;120
946;120;121
947;120;121
948;120;122
949;120;122
950;121;123
951;121;122
952;119;123
953;119;121
954;121;122
955;121;122
956;120;123
957;120;122
958;121;123
959;121;122
960;116;123
961;116;117
962;117;118
963;117;118
964;117;119
965;117;119
966;118;120
967;118;119
968;117;120
969;117;119
970;119;120
971;119;120
972;118;121
973;118;120
974;119;121
975;119;120
976;117;121
977;117;119
978;119;120
979;119;120
980;119;121
981;119;121
982;120;122
983;120;121
984;118;122
985;118;120
986;120;121
987;120;121
988;119;122
989;119;121
990;120;122
991;120;121
992;116;122
993;116;118
994;118;119
995;118;119
996;118;120
997;118;120
998;119;121
999;119;120
1000;118;121
1001;118;120
1002;120;121
1003;120;121
1004;119;122
1005;119;121
1006;120;122
1007;120;121
1008;117;122
1009;117;119
1010;119;120
1011;119;120
1012;119;121
1013;119;121
1014;120;122
1015;120;121
1016;118;122
1017;118;120
1018;120;121
1019;120;121
1020;119;122
1021;119;121
1022;120;122
1023;120;121
1024;112;122
1025;112;113
1026;113;114
1027;113;114
1028;113;115
1029;113;115
1030;114;116
1031;114;115
1032;113;116
1033;113;115
1034;115;116
1035;115;116
1036;114;117
1037;114;116
1038;115;117
1039;115;116
1040;113;117
1041;113;115
1042;115;116
1043;115;116
1044;115;117
1045;115;117
1046;116;118
1047;116;117
1048;114;118
1049;114;116
1050;116;117
1051;116;117
1052;115;118
1053;115;117
1054;116;118
1055;116;117
1056;113;118
1057;113;115
1058;115;116
1059;115;116
1060;115;117
1061;115;117
1062;116;118
1063;116;117
1064;115;118
1065;115;117
1066;117;118
1067;117;118
1068;116;119
1069;116;118
1070;117;119
1071;117;118
1072;114;119
1073;114;116
1074;116;117
1075;116;117
1076;116;118
1077;116;118
1078;117;119
1079;117;118
1080;115;119
1081;115;117
1082;117;118
1083;117;118
1084;116;119
1085;116;118
1086;117;119
1087;117;118
1088;113;119
1089;113;114
1090;114;115
1091;114;115
1092;114;116
1093;114;116
1094;115;117
1095;115;116
1096;114;117
1097;114;116
1098;116;117
1099;116;117
1100;115;118
1101;115;117
1102;116;118
1103;116;117
1104;114;118
1105;114;116
1106;116;117
1107;116;117
1108;116;118
1109;116;118
1110;117;119
1111;117;118
1112;115;119
1113;115;117
1114;117;118
1115;117;118
1116;116;119
1117;116;118
1118;117;119
1119;117;118
1120;113;119
1121;113;115
1122;115;116
1123;115;116
1124;115;117
1125;115;117
1126;116;118
1127;116;117
1128;115;118
1129;115;117
1130;117;118
1131;117;118
1132;116;119
1133;116;118
1134;117;119
1135;117;118
1136;114;119
1137;114;116
1138;116;117
1139;116;117
1140;116;118
1141;116;118
1142;117;119
1143;117;118
1144;115;119
1145;115;117
1146;117;118
1147;117;118
1148;116;119
1149;116;118
1150;117;119
1151;117;118
1152;112;119
1153;112;113
1154;113;114
1155;113;114
1156;113;115
1157;113;115
1158;114;116
1159;114;115
1160;113;116
1161;113;115
1162;115;116
1163;115;116
1164;114;117
1165;114;116
1166;115;117
1167;115;116
1168;113;117
1169;113;115
1170;115;116
1171;115;116
1172;115;117
1173;115;117
1174;116;118
1175;116;117
1176;114;118
1177;114;116
1178;116;117
1179;116;117
1180;115;118
1181;115;117
1182;116;118
1183;116;117
1184;113;118
1185;113;115
1186;115;116
1187;115;116
1188;115;117
1189;115;117
1190;116;118
1191;116;117
1192;115;118
1193;115;117
1194;117;118
1195;117;118
1196;116;119
1197;116;118
1198;117;119
1199;117;118
1200;114;119
1201;114;116
1202;116;117
1203;116;117
1204;116;118
1205;116;118
1206;117;119
1207;117;118
1208;115;119
1209;115;117
1210;117;118
1211;117;118
1212;116;119
1213;116;118
1214;117;119
1215;117;118
1216;112;119
1217;112;113
1218;113;114
1219;113;114
1220;113;115
1221;113;115
1222;114;116
1223;114;115
1224;113;116
1225;113;115
1226;115;116
1227;115;116
1228;114;117
1229;114;116
1230;115;117
1231;115;116
1232;113;117
1233;113;115
1234;115;116
1235;115;116
1236;115;117
1237;115;117
1238;116;118
1239;116;117
1240;114;118
1241;114;116
1242;116;117
1243;116;117
1244;115;118
1245;115;117
1246;116;118
1247;116;117
1248;112;118
1249;112;114
1250;114;115
1251;114;115
1252;114;116
1253;114;116
1254;115;117
1255;115;116
1256;114;117
1257;114;116
1258;116;117
1259;116;117
1260;115;118
1261;115;117
1262;116;118
1263;116;117
1264;113;118
1265;113;115
1266;115;116
1267;115;116
1268;115;117
1269;115;117
1270;116;118
1271;116;117
1272;114;118
1273;114;116
1274;116;117
1275;116;117
1276;115;118
1277;115;117
1278;116;118
1279;116;117
1280;110;118
1281;110;111
1282;111;112
1283;111;112
1284;111;113
1285;111;113
1286;112;114
1287;112;113
1288;111;114
1289;111;113
1290;113;114
1291;113;114
1292;112;115
1293;112;114
1294;113;115
1295;113;114
1296;111;115
1297;111;113
1298;113;114
1299;113;114
1300;113;115
1301;113;115
1302;114;116
1303;114;115
1304;112;116
1305;112;114
1306;114;115
1307;114;115
1308;113;116
1309;113;115
1310;114;116
1311;114;115
1312;111;116
1313;111;113
1314;113;114
1315;113;114
1316;113;115
1317;113;115
1318;114;116
1319;114;115
1320;113;116
1321;113;115
1322;115;116
1323;115;116
1324;114;117
1325;114;116
1326;115;117
1327;115;116
1328;112;117
1329;112;114
1330;114;115
1331;114;115
1332;114;116
1333;114;116
1334;115;117
1335;115;116
1336;113;117
1337;113;115
1338;115;116
1339;115;116
1340;114;117
1341;114;116
1342;115;117
1343;115;116
1344;111;117
1345;111;112
1346;112;113
1347;112;113
1348;112;114
1349;112;114
1350;113;115
1351;113;114
1352;112;115
1353;112;114
1354;114;115
1355;114;115
1356;113;116
1357;113;115
1358;114;116
1359;114;115
1360;112;116
1361;112;114
1362;114;115
1363;114;115
1364;114;116
1365;114;116
1366;115;117
1367;115;116
1368;113;117
1369;113;115
1370;115;116
1371;115;116
1372;114;117
1373;114;116
1374;115;117
1375;115;116
1376;111;117
1377;111;113
1378;113;114
1379;113;114
1380;113;115
1381;113;115
1382;114;116
1383;114;115
1384;113;116
1385;113;115
1386;115;116
1387;115;116
1388;114;117
1389;114;116
1390;115;117
1391;115;116
1392;112;117
1393;112;114
1394;114;115
1395;114;115
1396;114;116
1397;114;116
1398;115;117
1399;115;116
1400;113;117
1401;113;115
1402;115;116
1403;115;116
1404;114;117
1405;114;116
1406;115;117
1407;115;116
1408;109;117
1409;109;110
1410;110;111
1411;110;111
1412;110;112
1413;110;112
1414;111;113
1415;111;112
1416;110;113
1417;110;112
1418;112;113
1419;112;113
1420;111;114
1421;111;113
1422;112;114
1423;112;113
1424;110;114
1425;110;112
1426;112;113
1427;112;113
1428;112;114
1429;112;114
1430;113;115
1431;113;114
1432;111;115
1433;111;113
1434;113;114
1435;113;114
1436;112;115
1437;112;114
1438;113;115
1439;113;114
1440;110;115
1441;110;112
1442;112;113
1443;112;113
1444;112;114
1445;112;114
1446;113;115
1447;113;114
1448;112;115
1449;112;114
1450;114;115
1451;114;115
1452;113;116
1453;113;115
1454;114;116
1455;114;115
1456;111;116
1457;111;113
1458;113;114
1459;113;114
1460;113;115
1461;113;115
1462;114;116
1463;114;115
1464;112;116
1465;112;114
1466;114;115
1467;114;115
1468;113;116
1469;113;115
1470;114;116
1471;114;115
1472;109;116
1473;109;110
1474;110;111
1475;110;111
1476;110;112
1477;110;112
1478;111;113
1479;111;112
1480;110;113
1481;110;112
1482;112;113
1483;112;113
1484;111;114
1485;111;113
1486;112;114
1487;112;113
1488;110;114
1489;110;112
1490;112;113
1491;112;113
1492;112;114
1493;112;114
1494;113;115
1495;113;114
1496;111;115
1497;111;113
1498;113;114
1499;113;114
1500;112;115
1501;112;114
1502;113;115
1503;113;114
1504;109;115
1505;109;111
1506;111;112
1507;111;112
1508;111;113
1509;111;113
1510;112;114
1511;112;113
1512;111;114
1513;111;113
1514;113;114
1515;113;114
1516;112;115
1517;112;114
1518;113;115
1519;113;114
1520;110;115
1521;110;112
1522;112;113
1523;112;113
1524;112;114
1525;112;114
1526;113;115
1527;113;114
1528;111;115
1529;111;113
1530;113;114
1531;113;114
1532;112;115
1533;112;114
1534;113;115
1535;113;114
1536;105;115
1537;105;106
1538;106;107
1539;106;107
1540;106;108
1541;106;108
1542;107;109
1543;107;108
1544;106;109
1545;106;108
1546;108;109
1547;108;109
1548;107;110
1549;107;109
1550;108;110
1551;108;109
1552;106;110
1553;106;108
1554;108;109
1555;108;109
1556;108;110
1557;108;110
1558;109;111
1559;109;110
1560;107;111
1561;107;109
1562;109;110
1563;109;110
1564;108;111
1565;108;110
1566;109;111
1567;109;110
1568;106;111
1569;106;108
1570;108;109
1571;108;109
1572;108;110
1573;108;110
1574;109;111
1575;109;110
1576;108;111
1577;108;110
1578;110;111
1579;110;111
1580;109;112
1581;109;111
1582;110;112
1583;110;111
1584;107;112
1585;107;109
1586;109;110
1587;109;110
1588;109;111
1589;109;111
1590;110;112
1591;110;111
1592;108;112
1593;108;110
1594;110;111
1595;110;111
1596;109;112
1597;109;111
1598;110;112
1599;110;111
1600;106;112
1601;106;107
1602;107;108
1603;107;108
1604;107;109
1605;107;109
1606;108;110
1607;108;109
1608;107;110
1609;107;109
1610;109;110
1611;109;110
1612;108;111
1613;108;110
1614;109;111
1615;109;110
1616;107;111
1617;107;109
1618;109;110
1619;109;110
1620;109;111
1621;109;111
1622;110;112
1623;110;111
1624;108;112
1625;108;110
1626;110;111
1627;110;111
1628;109;112
1629;109;111
1630;110;112
1631;110;111
1632;106;112
1633;106;108
1634;108;109
1635;108;109
1636;108;110
1637;108;110
1638;109;111
1639;109;110
1640;108;111
1641;108;110
1642;110;111
1643;110;111
1644;109;112
1645;109;111
1646;110;112
1647;110;111
1648;107;112
1649;107;109
1650;109;110
1651;109;110
1652;109;111
1653;109;111
1654;110;112
1655;110;111
1656;108;112
1657;108;110
1658;110;111
1659;110;111
1660;109;112
1661;109;111
1662;110;112
1663;110;111
1664;105;112
1665;105;106
1666;106;107
1667;106;107
1668;106;108
1669;106;108
1670;107;109
1671;107;108
1672;106;109
1673;106;108
1674;108;109
1675;108;109
1676;107;110
1677;107;109
1678;108;110
1679;108;109
1680;106;110
1681;106;108
1682;108;109
1683;108;109
1684;108;110
1685;108;110
1686;109;111
1687;109;110
1688;107;111
1689;107;109
1690;109;110
1691;109;110
1692;108;111
1693;108;110
1694;109;111
1695;109;110
1696;106;111
1697;106;108
1698;108;109
1699;108;109
1700;108;110
1701;108;110
1702;109;111
1703;109;110
1704;108;111
1705;108;110
1706;110;111
1707;110;111
1708;109;112
1709;109;111
1710;110;112
1711;110;111
1712;107;112
1713;107;109
1714;109;110
1715;109;110
1716;109;111
1717;109;111
1718;110;112
1719;110;111
1720;108;112
1721;108;110
1722;110;111
1723;110;111
1724;109;112
1725;109;111
1726;110;112
1727;110;111
1728;105;112
1729;105;106
1730;106;107
1731;106;107
1732;106;108
1733;106;108
1734;107;109
1735;107;108
1736;106;109
1737;106;108
1738;108;109
1739;108;109
1740;107;110
1741;107;109
1742;108;110
1743;108;109
1744;106;110
1745;106;108
1746;108;109
1747;108;109
1748;108;110
1749;108;110
1750;109;111
1751;109;110
1752;107;111
1753;107;109
1754;109;110
1755;109;110
1756;108;111
1757;108;110
1758;109;111
1759;109;110
1760;105;111
1761;105;107
1762;107;108
1763;107;108
1764;107;109
1765;107;109
1766;108;110
1767;108;109
1768;107;110
1769;107;109
1770;109;110
1771;109;110
1772;108;111
1773;108;110
1774;109;111
1775;109;110
1776;106;111
1777;106;108
1778;108;109
1779;108;109
1780;108;110
1781;108;110
1782;109;111
1783;109;110
1784;107;111
1785;107;109
1786;109;110
1787;109;110
1788;108;111
1789;108;110
1790;109;111
1791;109;110
1792;102;111
1793;102;103
1794;103;104
1795;103;104
1796;103;105
1797;103;105
1798;104;106
1799;104;105
1800;103;106
1801;103;105
1802;105;106
1803;105;106
1804;104;107
1805;104;106
1806;105;107
1807;105;106
1808;103;107
1809;103;105
1810;105;106
1811;105;106
1812;105;107
1813;105;107
1814;106;108
1815;106;107
1816;104;108
1817;104;106
1818;106;107
1819;106;107
1820;105;108
1821;105;107
1822;106;108
1823;106;107
1824;103;108
1825;103;105
1826;105;106
1827;105;106
1828;105;107
1829;105;107
1830;106;108
1831;106;107
1832;105;108
1833;105;107
1834;107;108
1835;107;108
1836;106;109
1837;106;108
1838;107;109
1839;107;108
1840;104;109
1841;104;106
1842;106;107
1843;106;107
1844;106;108
1845;106;108
1846;107;109
1847;107;108
1848;105;109
1849;105;107
1850;107;108
1851;107;108
1852;106;109
1853;106;108
1854;107;109
1855;107;108
1856;103;109
1857;103;104
1858;104;105
1859;104;105
1860;104;106
1861;104;106
1862;105;107
1863;105;106
1864;104;107
1865;104;106
1866;106;107
1867;106;107
1868;105;108
1869;105;107
1870;106;108
1871;106;107
1872;104;108
1873;104;106
1874;106;107
1875;106;107
1876;106;108
1877;106;108
1878;107;109
1879;107;108
1880;105;109
1881;105;107
1882;107;108
1883;107;108
1884;106;109
1885;106;108
1886;107;109
1887;107;108
1888;103;109
1889;103;105
1890;105;106
1891;105;106
1892;105;107
1893;105;107
1894;106;108
1895;106;107
1896;105;108
1897;105;107
1898;107;108
1899;107;108
1900;106;109
1901;106;108
1902;107;109
1903;107;108
1904;104;109
1905;104;106
1906;106;107
1907;106;107
1908;106;108
1909;106;108
1910;107;109
1911;107;108
1912;105;109
1913;105;107
1914;107;108
1915;107;108
1916;106;109
1917;106;108
1918;107;109
1919;107;108
1920;101;109
1921;101;102
1922;102;103
1923;102;103
1924;102;104
1925;102;104
1926;103;105
1927;103;104
1928;102;105
1929;102;104
1930;104;105
1931;104;105
1932;103;106
1933;103;105
1934;104;106
1935;104;105
1936;102;106
1937;102;104
1938;104;105
1939;104;105
1940;104;106
1941;104;106
1942;105;107
1943;105;106
1944;103;107
1945;103;105
1946;105;106
1947;105;106
1948;104;107
1949;104;106
1950;105;107
1951;105;106
1952;102;107
1953;102;104
1954;104;105
1955;104;105
1956;104;106
1957;104;106
1958;105;107
1959;105;106
1960;104;107
1961;104;106
1962;106;107
1963;106;107
1964;105;108
1965;105;107
1966;106;108
1967;106;107
1968;103;108
1969;103;105
1970;105;106
1971;105;106
1972;105;107
1973;105;107
1974;106;108
1975;106;107
1976;104;108
1977;104;106
1978;106;107
1979;106;107
1980;105;108
1981;105;107
1982;106;108
1983;106;107
1984;101;108
1985;101;102
1986;102;103
1987;102;103
1988;102;104
1989;102;104
1990;103;105
1991;103;104
1992;102;105
1993;102;104
1994;104;105
1995;104;105
1996;103;106
1997;103;105
1998;104;106
1999;104;105
2000;102;106
2001;102;104
2002;104;105
2003;104;105
2004;104;106
2005;104;106
2006;105;107
2007;105;106
2008;103;107
2009;103;105
2010;105;106
2011;105;106
2012;104;107
2013;104;106
2014;105;107
2015;105;106
2016;101;107
2017;101;103
2018;103;104
2019;103;104
2020;103;105
2021;103;105
2022;104;106
2023;104;105
2024;103;106
2025;103;105
2026;105;106
2027;105;106
2028;104;107
2029;104;106
2030;105;107
2031;105;106
2032;102;107
2033;102;104
2034;104;105
2035;104;105
2036;104;106
2037;104;106
2038;105;107
2039;105;106
2040;103;107
2041;103;105
2042;105;106
2043;105;106
2044;104;107
2045;104;106
2046;105;107
2047;105;106
2048;95;107
2049;95;96
2050;96;97
2051;96;97
2052;96;98
2053;96;98
2054;97;99
2055;97;98
2056;96;99
2057;96;98
2058;98;99
2059;98;99
2060;97;100
2061;97;99
2062;98;100
2063;98;99
2064;96;100
2065;96;98
2066;98;99
2067;98;99
2068;98;100
2069;98;100
2070;99;101
2071;99;100
2072;97;101
2073;97;99
2074;99;100
2075;99;100
2076;98;101
2077;98;100
2078;99;101
2079;99;100
2080;96;101
2081;96;98
2082;98;99
2083;98;99
2084;98;100
2085;98;100
2086;99;101
2087;99;100
2088;98;101
2089;98;100
2090;100;101
2091;100;101
2092;99;102
2093;99;101
2094;100;102
2095;100;101
2096;97;102
2097;97;99
2098;99;100
2099;99;100
2100;99;101
2101;99;101
2102;100;102
2103;100;101
2104;98;102
2105;98;100
2106;100;101
2107;100;101
2108;99;102
2109;99;101
2110;100;102
2111;100;101
2112;96;102
2113;96;97
2114;97;98
2115;97;98
2116;97;99
2117;97;99
2118;98;100
2119;98;99
2120;97;100
2121;97;99
2122;99;100
2123;99;100
2124;98;101
2125;98;100
2126;99;101
2127;99;100
2128;97;101
2129;97;99
2130;99;100
2131;99;100
2132;99;101
2133;99;101
2134;100;102
2135;100;101
2136;98;102
2137;98;100
2138;100;101
