rounds;minSpace;maxSpace
533;16;18
534;17;19
535;17;18
536;15;19
537;15;17
538;17;20
539;17;18
540;16;19
541;16;18
542;17;19
543;17;18
544;14;19
545;14;15
546;15;16
547;15;16
548;16;20
549;16;19
550;19;22
551;19;21
552;16;23
553;16;18
554;18;21
555;18;19
556;17;20
557;17;19
558;18;20
559;18;19
560;15;20
561;15;16
562;16;19
563;18;20
564;17;22
565;17;19
566;18;20
567;18;19
568;16;20
569;16;18
570;18;21
571;18;19
572;17;20
573;17;19
574;18;20
575;18;19
576;14;20
577;14;15
578;15;16
579;15;16
580;15;17
581;15;17
582;16;18
583;16;17
584;16;21
585;16;18
586;18;21
587;19;22
588;17;24
589;17;20
590;20;23
591;20;23
592;16;25
593;16;17
594;17;20
595;19;21
596;18;23
597;18;20
598;19;21
599;19;20
600;17;21
601;17;19
602;19;22
603;19;20
604;18;21
605;18;20
606;19;21
607;19;20
608;15;21
609;15;16
610;16;17
611;16;17
612;17;21
613;17;20
614;20;23
615;20;22
616;17;24
617;17;19
618;19;22
619;19;20
620;18;21
621;18;21
622;21;24
623;21;24
624;17;26
625;17;18
626;18;21
627;20;22
628;20;24
629;20;23
630;23;26
631;23;25
632;19;27
633;19;21
634;21;24
635;22;25
636;20;27
637;20;23
638;23;26
639;23;26
640;15;28
641;15;16
642;16;17
643;16;17
644;16;18
645;16;18
646;17;19
647;17;18
648;16;19
649;16;18
650;18;21
651;18;19
652;17;20
653;17;19
654;18;20
655;18;19
656;16;20
657;16;17
658;17;20
659;19;21
660;19;23
661;19;22
662;22;25
663;22;24
664;19;26
665;19;21
666;21;24
667;22;25
668;19;27
669;19;22
670;22;25
671;22;25
672;18;27
673;18;19
674;19;20
675;19;20
676;20;24
677;20;23
678;23;26
679;23;25
680;21;27
681;21;23
682;23;26
683;24;27
684;20;29
685;20;23
686;23;26
687;23;26
688;19;28
689;19;20
690;20;23
691;22;24
692;22;26
693;22;25
694;25;28
695;25;27
696;21;29
697;21;23
698;23;26
699;24;27
700;22;29
701;22;25
702;25;28
703;25;28
704;16;30
705;16;17
706;17;18
707;17;18
708;17;19
709;17;19
710;18;20
711;18;19
712;18;23
713;18;20
714;20;23
715;21;24
716;19;26
717;19;22
718;22;25
719;22;25
720;18;27
721;18;19
722;19;22
723;21;23
724;21;25
725;21;24
726;24;27
727;24;26
728;21;28
729;21;23
730;23;26
731;24;27
732;21;29
733;21;24
734;24;27
735;24;27
736;19;29
737;19;20
738;20;21
739;20;21
740;21;25
741;21;24
742;24;27
743;24;26
744;22;28
745;22;24
746;24;27
747;25;28
748;21;30
749;21;24
750;24;27
751;24;27
752;20;29
753;20;21
754;21;24
755;23;25
756;23;27
757;23;26
758;26;29
759;26;28
760;22;30
761;22;24
762;24;27
763;25;28
764;23;30
765;23;26
766;26;29
767;26;29
768;14;31
769;14;15
770;15;16
771;15;16
772;15;17
773;15;17
774;16;18
775;16;17
776;15;18
777;15;17
778;17;20
779;17;18
780;16;19
781;16;18
782;17;19
783;17;18
784;15;19
785;15;16
786;16;19
787;18;20
788;17;22
789;17;19
790;18;20
791;18;19
792;16;20
793;16;18
794;18;21
795;18;19
796;17;20
797;17;19
798;18;20
799;18;19
800;15;20
801;15;16
802;16;17
803;16;17
804;17;21
805;17;20
806;20;23
807;20;22
808;17;24
809;17;19
810;19;22
811;19;20
812;18;21
813;18;21
814;21;24
815;21;24
816;17;26
817;17;18
818;18;21
819;20;22
820;20;24
821;20;23
822;23;26
823;23;25
824;19;27
825;19;21
826;21;24
827;22;25
828;20;27
829;20;23
830;23;26
831;23;26
832;16;28
833;16;17
834;17;18
835;17;18
836;17;19
837;17;19
838;18;20
839;18;19
840;18;23
841;18;20
842;20;23
843;21;24
844;19;26
845;19;22
846;22;25
847;22;25
848;18;27
849;18;19
850;19;22
851;21;23
852;21;25
853;21;24
854;24;27
855;24;26
856;21;28
857;21;23
858;23;26
859;24;27
860;21;29
861;21;24
862;24;27
863;24;27
864;19;29
865;19;20
866;20;21
867;20;21
868;21;25
869;21;24
870;24;27
871;24;26
872;22;28
873;22;24
874;24;27
875;25;28
876;20;30
877;20;22
878;21;23
879;21;22
880;18;23
881;18;19
882;19;22
883;21;23
884;20;25
885;20;22
886;21;23
887;21;22
888;19;23
889;19;21
890;21;24
891;21;22
892;20;23
893;20;22
894;21;23
895;21;22
896;15;23
897;15;16
898;16;17
899;16;17
900;16;18
901;16;18
902;17;19
903;17;18
904;16;19
905;16;18
906;18;21
907;18;19
908;17;20
909;17;19
910;18;20
911;18;19
912;16;20
913;16;17
914;17;20
915;19;21
916;19;23
917;19;22
918;22;25
919;22;24
920;19;26
921;19;21
922;21;24
923;22;25
924;19;27
925;19;22
926;22;25
927;22;25
928;18;27
929;18;19
930;19;20
931;19;20
932;20;24
933;20;23
934;23;26
935;23;25
936;21;27
937;21;23
938;23;26
939;24;27
940;20;29
941;20;22
942;21;23
943;21;22
944;18;23
945;18;19
946;19;22
947;21;23
948;20;25
949;20;22
950;21;23
951;21;22
952;19;23
953;19;21
954;21;24
955;21;22
956;20;23
957;20;22
958;21;23
959;21;22
960;16;23
961;16;17
962;17;18
963;17;18
964;17;19
965;17;19
966;18;20
967;18;19
968;18;23
969;18;20
970;20;23
971;21;24
972;19;26
973;19;22
974;22;25
975;22;25
976;18;27
977;18;19
978;19;22
979;21;23
980;20;25
981;20;22
982;21;23
983;21;22
984;19;23
985;19;21
986;21;24
987;21;22
988;20;23
989;20;22
990;21;23
991;21;22
992;17;23
993;17;18
994;18;19
995;18;19
996;19;23
997;19;22
998;22;25
999;22;24
1000;19;26
1001;19;21
1002;21;24
1003;21;22
1004;20;23
1005;20;22
1006;21;23
1007;21;22
1008;18;23
1009;18;19
1010;19;22
1011;21;23
1012;20;25
1013;20;22
1014;21;23
1015;21;22
1016;19;23
1017;19;21
1018;21;24
1019;21;22
1020;20;23
1021;20;22
1022;21;23
1023;21;22
1024;13;23
1025;13;14
1026;14;15
1027;14;15
1028;14;16
1029;14;16
1030;15;17
1031;15;16
1032;14;17
1033;14;16
1034;16;19
1035;16;17
1036;15;18
1037;15;17
1038;16;18
1039;16;17
1040;14;18
1041;14;15
1042;15;18
1043;17;19
1044;16;21
1045;16;18
1046;17;19
1047;17;18
1048;15;19
1049;15;17
1050;17;20
1051;17;18
1052;16;19
1053;16;18
1054;17;19
1055;17;18
1056;14;19
1057;14;15
1058;15;16
1059;15;16
1060;16;20
1061;16;19
1062;19;22
1063;19;21
1064;16;23
1065;16;18
1066;18;21
1067;18;19
1068;17;20
1069;17;19
1070;18;20
1071;18;19
1072;15;20
1073;15;16
1074;16;19
1075;18;20
1076;17;22
1077;17;19
1078;18;20
1079;18;19
1080;16;20
1081;16;18
1082;18;21
1083;18;19
1084;17;20
1085;17;19
1086;18;20
1087;18;19
1088;14;20
1089;14;15
1090;15;16
1091;15;16
1092;15;17
1093;15;17
1094;16;18
1095;16;17
1096;16;21
1097;16;18
1098;18;21
1099;19;22
1100;17;24
1101;17;20
1102;20;23
1103;20;23
1104;16;25
1105;16;17
1106;17;20
1107;19;21
1108;18;23
1109;18;20
1110;19;21
1111;19;20
1112;17;21
1113;17;19
1114;19;22
1115;19;20
1116;18;21
1117;18;20
1118;19;21
1119;19;20
1120;15;21
1121;15;16
1122;16;17
1123;16;17
1124;17;21
1125;17;20
1126;20;23
1127;20;22
1128;17;24
1129;17;19
1130;19;22
1131;19;20
1132;18;21
1133;18;20
1134;19;21
1135;19;20
1136;16;21
1137;16;17
1138;17;20
1139;19;21
1140;18;23
1141;18;20
1142;19;21
1143;19;20
1144;17;21
1145;17;19
1146;19;22
1147;19;20
1148;18;21
1149;18;20
1150;19;21
1151;19;20
1152;14;21
1153;14;15
1154;15;16
1155;15;16
1156;15;17
1157;15;17
1158;16;18
1159;16;17
1160;15;18
1161;15;17
1162;17;20
1163;17;18
1164;16;19
1165;16;18
1166;17;19
1167;17;18
1168;15;19
1169;15;16
1170;16;19
1171;18;20
1172;18;22
1173;18;21
1174;21;24
1175;21;23
1176;18;25
1177;18;20
1178;20;23
1179;21;24
1180;18;26
1181;18;21
1182;21;24
1183;21;24
1184;17;26
1185;17;18
1186;18;19
1187;18;19
1188;19;23
1189;19;22
1190;22;25
1191;22;24
1192;20;26
1193;20;22
1194;22;25
1195;23;26
1196;19;28
1197;19;21
1198;20;22
1199;20;21
1200;17;22
1201;17;18
1202;18;21
1203;20;22
1204;19;24
1205;19;21
1206;20;22
1207;20;21
1208;18;22
1209;18;20
1210;20;23
1211;20;21
1212;19;22
1213;19;21
1214;20;22
1215;20;21
1216;15;22
1217;15;16
1218;16;17
1219;16;17
1220;16;18
1221;16;18
1222;17;19
1223;17;18
1224;17;22
1225;17;19
1226;19;22
1227;20;23
1228;18;25
1229;18;21
1230;21;24
1231;21;24
1232;17;26
1233;17;18
1234;18;21
1235;20;22
1236;19;24
1237;19;21
1238;20;22
1239;20;21
1240;18;22
1241;18;20
1242;20;23
1243;20;21
1244;19;22
1245;19;21
1246;20;22
1247;20;21
1248;16;22
1249;16;17
1250;17;18
1251;17;18
1252;18;22
1253;18;21
1254;21;24
1255;21;23
1256;18;25
1257;18;20
1258;20;23
1259;20;21
1260;19;22
1261;19;21
1262;20;22
1263;20;21
1264;17;22
1265;17;18
1266;18;21
1267;20;22
1268;19;24
1269;19;21
1270;20;22
1271;20;21
1272;18;22
1273;18;20
1274;20;23
1275;20;21
1276;19;22
1277;19;21
1278;20;22
1279;20;21
1280;14;22
1281;14;15
1282;15;16
1283;15;16
1284;15;17
1285;15;17
1286;16;18
1287;16;17
1288;15;18
1289;15;17
1290;17;20
1291;17;18
1292;16;19
1293;16;18
1294;17;19
1295;17;18
1296;15;19
1297;15;16
1298;16;19
1299;18;20
1300;17;22
1301;17;19
1302;18;20
1303;18;19
1304;16;20
1305;16;18
1306;18;21
1307;18;19
1308;17;20
1309;17;19
1310;18;20
1311;18;19
1312;15;20
1313;15;16
1314;16;17
1315;16;17
1316;17;21
1317;17;20
1318;20;23
1319;20;22
1320;17;24
1321;17;19
1322;19;22
1323;19;20
1324;18;21
1325;18;21
1326;21;24
1327;21;24
1328;17;26
1329;17;18
1330;18;21
1331;20;22
1332;20;24
1333;20;23
1334;23;26
1335;23;25
1336;19;27
1337;19;21
1338;21;24
1339;22;25
1340;20;27
1341;20;23
1342;23;26
1343;23;26
1344;16;28
1345;16;17
1346;17;18
1347;17;18
1348;17;19
1349;17;19
1350;18;20
1351;18;19
1352;18;23
1353;18;20
1354;20;23
1355;21;24
1356;19;26
1357;19;22
1358;22;25
1359;22;25
1360;18;27
1361;18;19
1362;19;22
1363;21;23
1364;21;25
1365;21;24
1366;24;27
1367;24;26
1368;21;28
1369;21;23
1370;23;26
1371;24;27
1372;21;29
1373;21;24
1374;24;27
1375;24;27
1376;19;29
1377;19;20
1378;20;21
1379;20;21
1380;21;25
1381;21;24
1382;24;27
1383;24;26
1384;22;28
1385;22;24
1386;24;27
1387;25;28
1388;20;30
1389;20;23
1390;23;26
1391;23;26
1392;19;28
1393;19;20
1394;20;23
1395;22;24
1396;22;26
1397;22;25
1398;25;28
1399;25;27
1400;21;29
1401;21;23
1402;23;26
1403;24;27
1404;22;29
1405;22;25
1406;25;28
1407;25;28
1408;16;30
1409;16;17
1410;17;18
1411;17;18
1412;17;19
1413;17;19
1414;18;20
1415;18;19
1416;17;20
1417;17;19
1418;19;22
1419;19;20
1420;18;21
1421;18;20
1422;19;21
1423;19;20
1424;17;21
1425;17;18
1426;18;21
1427;20;22
1428;20;24
1429;20;23
1430;23;26
1431;23;25
1432;20;27
1433;20;22
1434;22;25
1435;23;26
1436;20;28
1437;20;23
1438;23;26
1439;23;26
1440;19;28
1441;19;20
1442;20;21
1443;20;21
1444;21;25
1445;21;24
1446;24;27
1447;24;26
1448;22;28
1449;22;24
1450;24;27
1451;25;28
1452;21;30
1453;21;24
1454;24;27
1455;24;27
1456;20;29
1457;20;21
1458;21;24
1459;23;25
1460;23;27
1461;23;26
1462;26;29
1463;26;28
1464;22;30
1465;22;24
1466;24;27
1467;25;28
1468;23;30
1469;23;26
1470;26;29
1471;26;29
1472;17;31
1473;17;18
1474;18;19
1475;18;19
1476;18;20
1477;18;20
1478;19;21
1479;19;20
1480;19;24
1481;19;21
1482;21;24
1483;22;25
1484;20;27
1485;20;23
1486;23;26
1487;23;26
1488;19;28
1489;19;20
1490;20;23
1491;22;24
1492;22;26
1493;22;25
1494;25;28
1495;25;27
1496;22;29
1497;22;24
1498;24;27
1499;25;28
1500;22;30
1501;22;25
1502;25;28
1503;25;28
1504;20;30
1505;20;21
1506;21;22
1507;21;22
1508;22;26
1509;22;25
1510;25;28
1511;25;27
1512;23;29
1513;23;25
1514;25;28
1515;26;29
1516;22;31
1517;22;25
1518;25;28
1519;25;28
1520;21;30
1521;21;22
1522;22;25
1523;24;26
1524;24;28
1525;24;27
1526;27;30
1527;27;29
1528;23;31
1529;23;25
1530;25;28
1531;26;29
1532;24;31
1533;24;27
1534;27;30
1535;27;30
1536;14;32
1537;14;15
1538;15;16
1539;15;16
1540;15;17
1541;15;17
1542;16;18
1543;16;17
1544;15;18
1545;15;17
1546;17;20
1547;17;18
1548;16;19
1549;16;18
1550;17;19
1551;17;18
1552;15;19
1553;15;16
1554;16;19
1555;18;20
1556;17;22
1557;17;19
1558;18;20
1559;18;19
1560;16;20
1561;16;18
1562;18;21
1563;18;19
1564;17;20
1565;17;19
1566;18;20
1567;18;19
1568;15;20
1569;15;16
1570;16;17
1571;16;17
1572;17;21
1573;17;20
1574;20;23
1575;20;22
1576;17;24
1577;17;19
1578;19;22
1579;19;20
1580;18;21
1581;18;20
1582;19;21
1583;19;20
1584;16;21
1585;16;17
1586;17;20
1587;19;21
1588;18;23
1589;18;20
1590;19;21
1591;19;20
1592;17;21
1593;17;19
1594;19;22
1595;19;20
1596;18;21
1597;18;20
1598;19;21
1599;19;20
1600;15;21
1601;15;16
1602;16;17
1603;16;17
1604;16;18
1605;16;18
1606;17;19
1607;17;18
1608;17;22
1609;17;19
1610;19;22
1611;20;23
1612;18;25
1613;18;21
1614;21;24
1615;21;24
1616;17;26
1617;17;18
1618;18;21
1619;20;22
1620;19;24
1621;19;21
1622;20;22
1623;20;21
1624;18;22
1625;18;20
1626;20;23
1627;20;21
1628;19;22
1629;19;21
1630;20;22
1631;20;21
1632;16;22
1633;16;17
1634;17;18
1635;17;18
1636;18;22
1637;18;21
1638;21;24
1639;21;23
1640;18;25
1641;18;20
1642;20;23
1643;20;21
1644;19;22
1645;19;22
1646;22;25
1647;22;25
1648;18;27
1649;18;19
1650;19;22
1651;21;23
1652;21;25
1653;21;24
1654;24;27
1655;24;26
1656;20;28
1657;20;22
1658;22;25
1659;23;26
1660;21;28
1661;21;24
1662;24;27
1663;24;27
1664;16;29
1665;16;17
1666;17;18
1667;17;18
1668;17;19
1669;17;19
1670;18;20
1671;18;19
1672;17;20
1673;17;19
1674;19;22
1675;19;20
1676;18;21
1677;18;20
1678;19;21
1679;19;20
1680;17;21
1681;17;18
1682;18;21
1683;20;22
1684;20;24
1685;20;23
1686;23;26
1687;23;25
1688;20;27
1689;20;22
1690;22;25
1691;23;26
1692;20;28
1693;20;23
1694;23;26
1695;23;26
1696;19;28
1697;19;20
1698;20;21
1699;20;21
1700;21;25
1701;21;24
1702;24;27
1703;24;26
1704;22;28
1705;22;24
1706;24;27
1707;25;28
1708;21;30
1709;21;24
1710;24;27
1711;24;27
1712;20;29
1713;20;21
1714;21;24
1715;23;25
1716;23;27
1717;23;26
1718;26;29
1719;26;28
1720;22;30
1721;22;24
1722;24;27
1723;25;28
1724;23;30
1725;23;26
1726;26;29
1727;26;29
1728;17;31
1729;17;18
1730;18;19
1731;18;19
1732;18;20
1733;18;20
1734;19;21
1735;19;20
1736;19;24
1737;19;21
1738;21;24
1739;22;25
1740;20;27
1741;20;23
1742;23;26
1743;23;26
1744;19;28
1745;19;20
1746;20;23
1747;22;24
1748;22;26
1749;22;25
1750;25;28
1751;25;27
1752;22;29
1753;22;24
1754;24;27
1755;25;28
1756;22;30
1757;22;25
1758;25;28
1759;25;28
1760;20;30
1761;20;21
1762;21;22
1763;21;22
1764;22;26
1765;22;25
1766;25;28
1767;25;27
1768;23;29
1769;23;25
1770;25;28
1771;26;29
1772;22;31
1773;22;25
1774;25;28
1775;25;28
1776;21;30
1777;21;22
1778;22;25
1779;24;26
1780;24;28
1781;24;27
1782;27;30
1783;27;29
1784;23;31
1785;23;25
1786;25;28
1787;26;29
1788;24;31
1789;24;27
1790;27;30
1791;27;30
1792;15;32
1793;15;16
1794;16;17
1795;16;17
1796;16;18
1797;16;18
1798;17;19
1799;17;18
1800;16;19
1801;16;18
1802;18;21
1803;18;19
1804;17;20
1805;17;19
1806;18;20
1807;18;19
1808;16;20
1809;16;17
1810;17;20
1811;19;21
1812;18;23
1813;18;20
1814;19;21
1815;19;20
1816;17;21
1817;17;19
1818;19;22
1819;19;20
1820;18;21
1821;18;20
1822;19;21
1823;19;20
1824;16;21
1825;16;17
1826;17;18
1827;17;18
1828;18;22
1829;18;21
1830;21;24
1831;21;23
1832;18;25
1833;18;20
1834;20;23
1835;20;21
1836;19;22
1837;19;22
1838;22;25
1839;22;25
1840;18;27
1841;18;19
1842;19;22
1843;21;23
1844;21;25
1845;21;24
1846;24;27
1847;24;26
1848;20;28
1849;20;22
1850;22;25
1851;23;26
1852;21;28
1853;21;24
1854;24;27
1855;24;27
1856;17;29
1857;17;18
1858;18;19
1859;18;19
1860;18;20
1861;18;20
1862;19;21
1863;19;20
1864;19;24
1865;19;21
1866;21;24
1867;22;25
1868;20;27
1869;20;23
1870;23;26
1871;23;26
1872;19;28
1873;19;20
1874;20;23
1875;22;24
1876;22;26
1877;22;25
1878;25;28
1879;25;27
1880;22;29
1881;22;24
1882;24;27
1883;25;28
1884;22;30
1885;22;25
1886;25;28
1887;25;28
1888;20;30
1889;20;21
1890;21;22
1891;21;22
1892;22;26
1893;22;25
1894;25;28
1895;25;27
1896;23;29
1897;23;25
1898;25;28
1899;26;29
1900;21;31
1901;21;24
1902;24;27
1903;24;27
1904;20;29
1905;20;21
1906;21;24
1907;23;25
1908;23;27
1909;23;26
1910;26;29
1911;26;28
1912;22;30
1913;22;24
1914;24;27
1915;25;28
1916;23;30
1917;23;26
1918;26;29
1919;26;29
1920;17;31
1921;17;18
1922;18;19
1923;18;19
1924;18;20
1925;18;20
1926;19;21
1927;19;20
1928;18;21
1929;18;20
1930;20;23
1931;20;21
1932;19;22
1933;19;21
1934;20;22
1935;20;21
1936;18;22
1937;18;19
1938;19;22
1939;21;23
1940;21;25
1941;21;24
1942;24;27
1943;24;26
1944;21;28
1945;21;23
1946;23;26
1947;24;27
1948;21;29
1949;21;24
1950;24;27
1951;24;27
1952;20;29
1953;20;21
1954;21;22
1955;21;22
1956;22;26
1957;22;25
1958;25;28
1959;25;27
1960;23;29
1961;23;25
1962;25;28
1963;26;29
1964;22;31
1965;22;25
1966;25;28
1967;25;28
1968;21;30
1969;21;22
1970;22;25
1971;24;26
1972;24;28
1973;24;27
1974;27;30
1975;27;29
1976;23;31
1977;23;25
1978;25;28
1979;26;29
1980;24;31
1981;24;27
1982;27;30
1983;27;30
1984;18;32
1985;18;19
1986;19;20
1987;19;20
1988;19;21
1989;19;21
1990;20;22
1991;20;21
1992;20;25
1993;20;22
1994;22;25
1995;23;26
1996;21;28
1997;21;24
1998;24;27
1999;24;27
2000;20;29
2001;20;21
2002;21;24
2003;23;25
2004;23;27
2005;23;26
2006;26;29
2007;26;28
2008;23;30
2009;23;25
2010;25;28
2011;26;29
2012;23;31
2013;23;26
2014;26;29
2015;26;29
2016;21;31
2017;21;22
2018;22;23
2019;22;23
2020;23;27
2021;23;26
2022;26;29
2023;26;28
2024;24;30
2025;24;26
2026;26;29
2027;27;30
2028;23;32
2029;23;26
2030;26;29
2031;26;29
2032;22;31
2033;22;23
2034;23;26
2035;25;27
2036;25;29
2037;25;28
2038;28;31
2039;28;30
2040;24;32
2041;24;26
2042;26;29
2043;27;30
2044;25;32
2045;25;28
2046;28;31
2047;28;31
2048;12;33
2049;12;13
2050;13;14
2051;13;14
2052;13;15
2053;13;15
2054;14;16
2055;14;15
2056;13;16
2057;13;16
2058;15;18
2059;15;16
2060;14;17
2061;14;16
2062;15;17
2063;15;16
2064;13;17
2065;13;14
2066;14;17
2067;15;18
2068;15;20
2069;15;17
2070;16;18
2071;16;17
2072;14;18
2073;14;17
2074;16;19
2075;16;17
2076;15;18
2077;15;17
2078;16;18
2079;16;17
2080;13;18
2081;13;14
2082;14;15
2083;14;15
2084;15;18
2085;15;19
2086;16;21
2087;16;20
2088;15;22
2089;15;18
2090;17;20
2091;17;18
2092;16;19
2093;16;18
2094;17;19
2095;17;18
2096;14;19
2097;14;15
2098;15;18
2099;16;19
2100;16;21
2101;16;18
2102;17;19
2103;17;18
2104;15;19
2105;15;18
2106;17;20
2107;17;18
2108;16;19
2109;16;18
2110;17;19
2111;17;18
2112;13;19
2113;13;14
2114;14;15
2115;14;15
2116;14;16
2117;14;16
2118;15;17
2119;15;16
2120;14;17
2121;14;17
2122;17;19
2123;17;20
2124;17;22
2125;17;21
2126;17;23
2127;17;21
2128;16;23
2129;16;17
2130;17;20
2131;18;21
2132;19;23
2133;19;23
2134;18;25
2135;18;19
2136;16;20
2137;16;19
2138;18;21
